status,file,source_or_variants
filled,_BACKUPS/MicroHydroV1_FastTrack_Bundle.zip,IT/System_of_Truth/MicroHydroV1 — SoT_ARCHIVED_20260124/MicroHydroV1_FastTrack_Bundle.zip
filled,temp_integration/tools/microhydro_master_integrator.py,Product/Releases/MicroHydroV1_Work/MasterIntegrated_Output/05_Tools/microhydro_master_integrator.py
filled,temp_integration/tools/policy_config.json,Product/Releases/MicroHydroV1_Work/MasterIntegrated_Output/05_Tools/policy_config.json
filled,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/CHANGELOG.md,Product/Change_Logs/CHANGELOG.md
filled,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/CHANGELOG.md,Product/Change_Logs/CHANGELOG.md
filled,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/CHANGELOG.md,Product/Change_Logs/CHANGELOG.md
filled,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/MicroHydroV1_Phase3_Automation_Pack_macOS_OpenReleases.zip,IT/System_of_Truth/MicroHydroV1 — SoT_ARCHIVED_20260124/MicroHydroV1_Phase3_Automation_Pack_macOS_OpenReleases.zip
filled,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/_BACKUPS/MicroHydroV1_FastTrack_Bundle.zip,IT/System_of_Truth/MicroHydroV1 — SoT_ARCHIVED_20260124/MicroHydroV1_FastTrack_Bundle.zip
ambiguous,OffGrid_Renewables_Cleantech_Reference_Library/00_Readme/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/06_Tools/crosslinking/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/06_Tools/hydraulics/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/07_Scenario_Traceability/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/05_Doctrine_Output/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,11 variants
ambiguous,99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,11 variants
ambiguous,Implementation/MicroHydroV1/README.md,11 variants
ambiguous,Implementation/MicroHydroV1/.gitignore,3 variants
ambiguous,Implementation/MicroHydroV1/automation/README.md,11 variants
ambiguous,Implementation/MicroHydroV1/tests/README.md,11 variants
ambiguous,Implementation/MicroHydroV1/data/README.md,11 variants
ambiguous,Implementation/MicroHydroV1/tools/validate/validate_repo.py,3 variants
ambiguous,Implementation/MicroHydroV1/cad/README.md,11 variants
ambiguous,Implementation/MicroHydroV1/docs/README.md,11 variants
ambiguous,Implementation/MicroHydroV1_Shapr3D_ReferenceModel/params.json,7 variants
ambiguous,Implementation/MicroHydroV1_InitGui_PATCH/README.txt,9 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/params.json,7 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/import_measurements.py,4 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/Import_Config.json,3 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/build_all.FCMacro.docx,2 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/MicroHydroV1_Bench_Test_Tracker.xlsx,2 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/TANK_Ripple_Model.xlsx,2 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/MASTER_PRODUCTION_PACKAGE 2/04_Hydram_Research_Unit/TANK_Ripple_Model.xlsx,2 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/NextChat_Package/README.txt,9 variants
ambiguous,Implementation/MICRO HYDRO - OLD/RnD/zipppittt/MICRO HYDRO.zip,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_JetCoherence/T001_JetCoherence_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_TankRipple/T002_TankRipple_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_Power/T004_Power_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tests/raw/2026-01-22_Run1_ELCStability/T003_ELCStability_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1/tools/workflow/autofill_evidence_doc.py,3 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1/docs/run3/README_AUTOFILL.md,3 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1_BACKUP_20260122_005746/tests/raw/2026-01-22_Run1_JetCoherence/T001_JetCoherence_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1_BACKUP_20260122_005746/tests/raw/2026-01-22_Run1_TankRipple/T002_TankRipple_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1_BACKUP_20260122_005746/tests/raw/2026-01-22_Run1_Power/T004_Power_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1 — SoT/MicroHydroV1_BACKUP_20260122_005746/tests/raw/2026-01-22_Run1_ELCStability/T003_ELCStability_Run1.csv,2 variants
ambiguous,Implementation/MicroHydroV1_Shapr3D_ReferenceModel_v2/params.json,7 variants
ambiguous,Research/MASTER_PRODUCTION_PACKAGE 2/import_measurements.py,4 variants
ambiguous,Research/MASTER_PRODUCTION_PACKAGE 2/MicroHydroV1_Bench_Test_Tracker.xlsx,2 variants
ambiguous,Research/MASTER_PRODUCTION_PACKAGE 2/Import_Config.json,3 variants
ambiguous,Research/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/MicroHydroV1_Bench_Test_Tracker.xlsx,2 variants
ambiguous,Research/MASTER_PRODUCTION_PACKAGE 2/05_Tank_Hydraulics_Unit/TANK_Ripple_Model.xlsx,2 variants
ambiguous,Research/MASTER_PRODUCTION_PACKAGE 2/04_Hydram_Research_Unit/TANK_Ripple_Model.xlsx,2 variants
ambiguous,Research/Visionary_Intelligence/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/06_Tools/crosslinking/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/06_Tools/hydraulics/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/07_Scenario_Traceability/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/05_Doctrine_Output/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,11 variants
ambiguous,Research/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,11 variants
ambiguous,Research/RnD_Additional/params.json,7 variants
ambiguous,Research/RnD_Additional/import_measurements.py,4 variants
ambiguous,Research/RnD_Additional/Import_Config.json,3 variants
ambiguous,Research/RnD_Additional/build_all.FCMacro.docx,2 variants
ambiguous,Research/RnD_Additional/05_Tank_Hydraulics_Unit/MicroHydroV1_Bench_Test_Tracker.xlsx,2 variants
ambiguous,Research/RnD_Additional/05_Tank_Hydraulics_Unit/TANK_Ripple_Model.xlsx,2 variants
ambiguous,Research/RnD_Additional/04_Hydram_Research_Unit/TANK_Ripple_Model.xlsx,2 variants
ambiguous,99_Operations/Visionary_Intelligence/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/06_Tools/crosslinking/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/06_Tools/hydraulics/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/07_Scenario_Traceability/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/05_Doctrine_Output/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,11 variants
ambiguous,99_Operations/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,11 variants
ambiguous,scripts/tools/README.md,11 variants
ambiguous,Tools/README.txt,9 variants
ambiguous,MicroHydroV1_Phase3_Automation_Pack_macOS_OpenReleases/README.md,11 variants
ambiguous,04_Technology/handbooks/README.md,11 variants
ambiguous,Engineering/README.md,11 variants
ambiguous,Engineering/Tests/Data/T003_ELCStability_Run1.csv,2 variants
ambiguous,Engineering/Tests/Data/T004_Power_Run1.csv,2 variants
ambiguous,Engineering/Tests/Data/T002_TankRipple_Run1.csv,2 variants
ambiguous,Engineering/Tests/Data/T001_JetCoherence_Run1.csv,2 variants
ambiguous,Engineering/MicroHydroV1/README.md,11 variants
ambiguous,Engineering/MicroHydroV1/MANIFEST.json,6 variants
ambiguous,Engineering/MicroHydroV1/tests/raw/2026-01-22_Run1_JetCoherence/T001_JetCoherence_Run1.csv,2 variants
ambiguous,Engineering/MicroHydroV1/tests/raw/2026-01-22_Run1_TankRipple/T002_TankRipple_Run1.csv,2 variants
ambiguous,Engineering/MicroHydroV1/tests/raw/2026-01-22_Run1_Power/T004_Power_Run1.csv,2 variants
ambiguous,Engineering/MicroHydroV1/tests/raw/2026-01-22_Run1_ELCStability/T003_ELCStability_Run1.csv,2 variants
ambiguous,Engineering/MicroHydroV1/tools/validate/validate_repo.py,3 variants
ambiguous,Engineering/MicroHydroV1/tools/workflow/autofill_evidence_doc.py,3 variants
ambiguous,Engineering/MicroHydroV1/tools/optimize/optimize_params.py,2 variants
ambiguous,Engineering/MicroHydroV1/docs/run3/README_AUTOFILL.md,3 variants
ambiguous,Engineering/CAD/MicroHydroV1_CAD Archive/MicroHydroV1_Bench_Test_Tracker.xlsx,2 variants
ambiguous,Engineering/CAD/MicroHydroV1_CAD Archive/MicroHydroV1_FULL_Workspace/Tests/Data/Imported/T003_ELCStability_Run1.csv,2 variants
ambiguous,Engineering/CAD/MicroHydroV1_CAD Archive/MicroHydroV1_FULL_Workspace/Tests/Data/Imported/T004_Power_Run1.csv,2 variants
ambiguous,Engineering/CAD/MicroHydroV1_CAD Archive/MicroHydroV1_FULL_Workspace/Tests/Data/Imported/T002_TankRipple_Run1.csv,2 variants
ambiguous,Engineering/CAD/MicroHydroV1_CAD Archive/MicroHydroV1_FULL_Workspace/Tests/Data/Imported/T001_JetCoherence_Run1.csv,2 variants
ambiguous,Engineering/CAD/MicroHydroV1_Shapr3D_ReferenceModel/params.json,7 variants
ambiguous,Engineering/CAD/Reference_Models/Parametric_Values.md,2 variants
ambiguous,OffGrid_Renewables_Cleantech_Engineering_Manual_V2/00_Readme/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/06_Tools/crosslinking/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/06_Tools/hydraulics/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/05_Doctrine_Output/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,11 variants
ambiguous,99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,11 variants
ambiguous,artifacts/ResonanceEnergy_Enterprise_20260122_193803/README.md,11 variants
ambiguous,artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/README.md,11 variants
ambiguous,temp_integration/tools/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/OffGrid_Renewables_Cleantech_Reference_Library/00_Readme/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/06_Tools/crosslinking/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/06_Tools/hydraulics/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/07_Scenario_Traceability/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/05_Doctrine_Output/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 3/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/06_Tools/crosslinking/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/06_Tools/hydraulics/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/07_Scenario_Traceability/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/05_Doctrine_Output/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/Tools/README.txt,9 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/MicroHydroV1_Phase3_Automation_Pack_macOS_OpenReleases/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/04_Technology/handbooks/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/OffGrid_Renewables_Cleantech_Engineering_Manual_V2/00_Readme/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/06_Tools/crosslinking/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/06_Tools/hydraulics/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/07_Scenario_Traceability/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/05_Doctrine_Output/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/publications/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Tesla/patents/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/publications/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Schauberger/patents/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/historical_images/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/figures/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/99_Operations 2/Visionary_Intelligence/04_Artifacts/Shared/diagrams/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/README.md,11 variants
ambiguous,_CONSOLIDATION_BACKUP/pre_consolidation_20260211_223612/artifacts/ResonanceEnergy_Enterprise_20260122_193803/04_Technology/handbooks/README.md,11 variants
no_source,resonance_backup_manifest.json,
no_source,Reorganize.py,
no_source,RUN_RESONANCE_SETUP.command,
no_source,RUN_RENDER_GUARDED.command,
no_source,RUN_INSTALL_WORKSPACE_GUARD.command,
no_source,RUN_BUILD_ALL.command,
no_source,RUN_BUILD_ALL_GUARDED.command,
no_source,02_Vision_Ethics_Founders/VISION_FOUNDATION.md,
no_source,OffGrid_Renewables_Cleantech_Reference_Library/01_Executive_Summary/OffGrid_Renewables_Report.md,
no_source,OffGrid_Renewables_Cleantech_Reference_Library/08_Tools_Checklists/Design_Checklists.md,
no_source,OffGrid_Renewables_Cleantech_Reference_Library/09_Reference_Index/references.md,
no_source,OffGrid_Renewables_Cleantech_Reference_Library/09_Reference_Index/references.json,
no_source,99_Operations 3/Visionary_Intelligence/SCOPE.md,
no_source,99_Operations 3/Visionary_Intelligence/STATUS.md,
no_source,99_Operations 3/Visionary_Intelligence/02_Founder_Collections/Tesla/Tesla_Profile.md,
no_source,99_Operations 3/Visionary_Intelligence/02_Founder_Collections/Tesla/Tesla_Works_Index.md,
